date,contract_preamble,volume,0.5,0.6,0.7,0.3,0.4,0.1,0.2,0.8,0.9,1,1.1,1.2,0,1.3,-0.1
2021-07-01,CPI-21JUN,494,70.40816326530613,29.591836734693878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-02,CPI-21JUN,220,73.46938775510205,26.53061224489796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-03,CPI-21JUN,0,73.46938775510205,26.53061224489796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-04,CPI-21JUN,0,73.46938775510205,26.53061224489796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-05,CPI-21JUN,100,73.46938775510205,26.53061224489796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-06,CPI-21JUN,0,73.46938775510205,26.53061224489796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-07,CPI-21JUN,15,68.36734693877551,31.632653061224488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-08,CPI-21JUN,401,69.38775510204081,30.612244897959183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-09,CPI-21JUN,428,66.3265306122449,33.673469387755105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,CPI-21JUN,0,66.3265306122449,33.673469387755105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,CPI-21JUN,1331,75.51020408163265,24.489795918367346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-12,CPI-21JUN,1140,79.59183673469387,20.408163265306122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-13,CPI-21JUL,16,NA,52.04081632653061,47.95918367346939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-14,CPI-21JUL,327,NA,56.12244897959184,43.87755102040816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-15,CPI-21JUL,455,NA,55.10204081632653,44.89795918367347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-16,CPI-21JUL,40,NA,61.224489795918366,38.775510204081634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-17,CPI-21JUL,25,NA,59.183673469387756,40.816326530612244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-18,CPI-21JUL,50,NA,57.142857142857146,42.857142857142854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-19,CPI-21JUL,260,NA,61.224489795918366,38.775510204081634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-20,CPI-21JUL,351,NA,61.224489795918366,38.775510204081634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-21,CPI-21JUL,25,NA,62.244897959183675,37.755102040816325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-22,CPI-21JUL,167,NA,60.204081632653065,39.795918367346935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-23,CPI-21JUL,100,NA,60.204081632653065,39.795918367346935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-24,CPI-21JUL,1,NA,60.204081632653065,39.795918367346935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-25,CPI-21JUL,0,NA,60.204081632653065,39.795918367346935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-26,CPI-21JUL,231,NA,60.204081632653065,39.795918367346935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-27,CPI-21JUL,249,NA,57.142857142857146,42.857142857142854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-28,CPI-21JUL,673,NA,53.06122448979592,46.93877551020408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-29,CPI-21JUL,225,NA,54.08163265306123,45.91836734693877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-30,CPI-21JUL,163,NA,51.02040816326531,48.97959183673469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-31,CPI-21JUL,50,NA,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-01,CPI-21JUL,125,NA,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-02,CPI-21JUL,463,NA,47.95918367346939,52.04081632653061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-03,CPI-21JUL,1379,NA,41.83673469387756,58.16326530612244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-04,CPI-21JUL,1629,NA,52.04081632653061,47.95918367346939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-05,CPI-21JUL,620,NA,52.04081632653061,47.95918367346939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-06,CPI-21JUL,852,NA,45.91836734693877,54.08163265306123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-07,CPI-21JUL,72,NA,43.877551020408156,56.122448979591844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-08,CPI-21JUL,295,NA,43.877551020408156,56.122448979591844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-09,CPI-21JUL,2823,NA,51.02040816326531,48.97959183673469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-10,CPI-21JUL,10896,NA,61.224489795918366,38.775510204081634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-14,CPI-21AUG,0,NA,NA,NA,63.265306122448976,36.734693877551024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-15,CPI-21AUG,0,NA,NA,NA,63.265306122448976,36.734693877551024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-16,CPI-21AUG,6,NA,NA,NA,62.244897959183675,37.755102040816325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-17,CPI-21AUG,120,NA,NA,NA,58.16326530612245,41.83673469387755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-18,CPI-21AUG,26,NA,NA,NA,59.183673469387756,40.816326530612244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-19,CPI-21AUG,0,NA,NA,NA,59.183673469387756,40.816326530612244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-20,CPI-21AUG,3,NA,NA,NA,57.142857142857146,42.857142857142854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-21,CPI-21AUG,0,NA,NA,NA,57.142857142857146,42.857142857142854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-22,CPI-21AUG,0,NA,NA,NA,57.142857142857146,42.857142857142854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-23,CPI-21AUG,0,NA,NA,NA,57.142857142857146,42.857142857142854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-24,CPI-21AUG,0,NA,NA,NA,57.142857142857146,42.857142857142854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-25,CPI-21AUG,16,NA,NA,NA,59.183673469387756,40.816326530612244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-26,CPI-21AUG,0,NA,NA,NA,59.183673469387756,40.816326530612244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-27,CPI-21AUG,415,NA,NA,NA,59.183673469387756,40.816326530612244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-28,CPI-21AUG,4,NA,NA,NA,57.142857142857146,42.857142857142854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-29,CPI-21AUG,0,NA,NA,NA,57.142857142857146,42.857142857142854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-30,CPI-21AUG,22,NA,NA,NA,57.142857142857146,42.857142857142854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-31,CPI-21AUG,2,NA,NA,NA,56.12244897959184,43.87755102040816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-01,CPI-21AUG,50,NA,NA,NA,56.12244897959184,43.87755102040816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-02,CPI-21AUG,100,NA,NA,NA,55.10204081632653,44.89795918367347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-03,CPI-21AUG,103,NA,NA,NA,55.10204081632653,44.89795918367347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-04,CPI-21AUG,0,NA,NA,NA,55.10204081632653,44.89795918367347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-05,CPI-21AUG,0,NA,NA,NA,55.10204081632653,44.89795918367347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-06,CPI-21AUG,0,NA,NA,NA,55.10204081632653,44.89795918367347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-07,CPI-21AUG,5,NA,NA,NA,53.06122448979592,46.93877551020408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-08,CPI-21AUG,100,NA,NA,NA,52.04081632653061,47.95918367346939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-09,CPI-21AUG,22,NA,NA,NA,54.08163265306123,45.91836734693877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-10,CPI-21AUG,50,NA,NA,NA,51.02040816326531,48.97959183673469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-11,CPI-21AUG,50,NA,NA,NA,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-12,CPI-21AUG,0,NA,NA,NA,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-13,CPI-21AUG,382,NA,NA,NA,48.97959183673469,51.02040816326531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14,CPI-21SEP,3,NA,NA,NA,NA,NA,47.95918367346939,52.04081632653061,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-15,CPI-21SEP,96,NA,NA,NA,NA,NA,47.95918367346939,52.04081632653061,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-16,CPI-21SEP,0,NA,NA,NA,NA,NA,47.95918367346939,52.04081632653061,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-17,CPI-21SEP,105,NA,NA,NA,NA,NA,39.795918367346935,60.204081632653065,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-18,CPI-21SEP,4,NA,NA,NA,NA,NA,39.795918367346935,60.204081632653065,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-19,CPI-21SEP,0,NA,NA,NA,NA,NA,39.795918367346935,60.204081632653065,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-20,CPI-21SEP,0,NA,NA,NA,NA,NA,39.795918367346935,60.204081632653065,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-21,CPI-21SEP,51,NA,NA,NA,NA,NA,38.775510204081634,61.224489795918366,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-22,CPI-21SEP,778,NA,NA,NA,NA,NA,40.816326530612244,59.183673469387756,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-23,CPI-21SEP,0,NA,NA,NA,NA,NA,40.816326530612244,59.183673469387756,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-24,CPI-21SEP,35,NA,NA,NA,NA,NA,40.816326530612244,59.183673469387756,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-25,CPI-21SEP,10,NA,NA,NA,NA,NA,40.816326530612244,59.183673469387756,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-26,CPI-21SEP,30,NA,NA,NA,NA,NA,42.85714285714287,57.14285714285713,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-27,CPI-21SEP,100,NA,NA,NA,NA,NA,43.877551020408156,56.122448979591844,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-28,CPI-21SEP,257,NA,NA,NA,NA,NA,39.795918367346935,60.204081632653065,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-29,CPI-21SEP,280,NA,NA,NA,NA,NA,38.775510204081634,61.224489795918366,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-30,CPI-21SEP,73,NA,NA,NA,NA,NA,38.775510204081634,61.224489795918366,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-01,CPI-21SEP,77,NA,NA,NA,NA,NA,36.734693877551024,63.265306122448976,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-02,CPI-21SEP,1,NA,NA,NA,NA,NA,37.755102040816325,62.244897959183675,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-03,CPI-21SEP,895,NA,NA,NA,NA,NA,38.775510204081634,61.224489795918366,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-04,CPI-21SEP,77,NA,NA,NA,NA,NA,39.795918367346935,60.204081632653065,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-05,CPI-21SEP,997,NA,NA,NA,NA,NA,37.755102040816325,62.244897959183675,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-06,CPI-21SEP,55,NA,NA,NA,NA,NA,32.6530612244898,67.34693877551021,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-07,CPI-21SEP,350,NA,NA,NA,NA,NA,33.673469387755105,66.3265306122449,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-08,CPI-21SEP,100,NA,NA,NA,NA,NA,33.673469387755105,66.3265306122449,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-09,CPI-21SEP,479,NA,NA,NA,NA,NA,32.6530612244898,67.34693877551021,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-10,CPI-21OCT,350,15.306122448979592,NA,NA,NA,84.6938775510204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-10,CPI-21SEP,402,NA,NA,NA,NA,NA,31.632653061224488,68.36734693877551,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-11,CPI-21OCT,200,16.3265306122449,NA,NA,NA,83.6734693877551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-11,CPI-21SEP,760,NA,NA,NA,NA,NA,27.551020408163264,72.44897959183673,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-12,CPI-21OCT,412,17.346938775510203,NA,NA,NA,82.65306122448979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-12,CPI-21SEP,8846,NA,NA,NA,NA,NA,19.387755102040817,80.61224489795919,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-13,CPI-21OCT,3541,29.591836734693878,NA,NA,NA,70.40816326530613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-14,CPI-21OCT,946,0,NA,NA,46.93877551020408,26.53061224489796,NA,26.53061224489796,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-15,CPI-21OCT,244,0,NA,NA,46.93877551020408,28.571428571428566,NA,24.489795918367346,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-16,CPI-21OCT,65,0,NA,NA,48.97959183673469,26.53061224489796,NA,24.489795918367346,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-17,CPI-21OCT,250,0,NA,NA,46.93877551020408,29.591836734693878,NA,23.46938775510204,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-18,CPI-21OCT,261,0,NA,NA,46.93877551020408,29.591836734693878,NA,23.46938775510204,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-19,CPI-21OCT,724,0,NA,NA,47.95918367346939,30.612244897959183,NA,21.428571428571427,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-20,CPI-21OCT,1272,0,NA,NA,44.89795918367347,33.673469387755105,NA,21.428571428571427,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-21,CPI-21OCT,239,0,NA,NA,36.734693877551024,43.87755102040816,NA,19.387755102040817,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-22,CPI-21OCT,711,53.06122448979592,NA,NA,17.346938775510203,29.591836734693878,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-23,CPI-21OCT,124,50,NA,NA,19.387755102040817,30.612244897959183,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-24,CPI-21OCT,20,52.04081632653061,NA,NA,19.387755102040817,28.571428571428573,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-25,CPI-21OCT,354,0,NA,NA,35.714285714285715,46.93877551020408,NA,17.346938775510203,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-26,CPI-21OCT,352,54.08163265306123,NA,NA,14.285714285714286,31.632653061224488,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-27,CPI-21OCT,153,58.16326530612244,NA,NA,12.244897959183673,29.591836734693885,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-28,CPI-21OCT,114,58.16326530612244,NA,NA,14.285714285714286,27.551020408163275,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-29,CPI-21OCT,241,53.06122448979592,NA,NA,14.285714285714286,32.6530612244898,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-30,CPI-21OCT,40,52.04081632653061,NA,NA,10.204081632653061,37.755102040816325,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-31,CPI-21OCT,1,48.97959183673469,NA,NA,40.816326530612244,0,NA,10.204081632653061,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-01,CPI-21OCT,503,50,NA,NA,10.204081632653061,39.795918367346935,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-02,CPI-21OCT,271,47.95918367346939,NA,NA,17.346938775510203,25.510204081632654,NA,9.183673469387756,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-03,CPI-21OCT,6408,58.16326530612244,NA,NA,12.244897959183673,13.265306122448987,NA,16.3265306122449,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-04,CPI-21OCT,924,55.10204081632654,NA,NA,20.408163265306122,13.265306122448973,NA,11.224489795918368,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-05,CPI-21OCT,419,57.14285714285713,NA,NA,17.346938775510203,13.265306122448987,NA,12.244897959183673,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-06,CPI-21OCT,186,57.14285714285713,NA,NA,13.26530612244898,13.265306122448987,NA,16.3265306122449,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-07,CPI-21OCT,305,57.14285714285713,NA,NA,24.489795918367346,5.102040816326538,NA,13.26530612244898,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-08,CPI-21OCT,4772,57.14285714285713,NA,NA,13.26530612244898,14.285714285714292,NA,15.306122448979592,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-09,CPI-21OCT,11694,45.91836734693877,NA,NA,22.448979591836736,23.46938775510204,NA,8.16326530612245,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-10,CPI-21NOV,1783,31.6326530612245,58.16326530612244,NA,0,10.204081632653061,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-11,CPI-21NOV,1798,18.367346938775512,73.46938775510205,NA,0,8.16326530612245,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-12,CPI-21NOV,319,17.346938775510203,74.48979591836735,NA,0,8.16326530612245,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-13,CPI-21NOV,560,16.3265306122449,76.53061224489795,NA,0,7.142857142857143,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-14,CPI-21NOV,130,15.306122448979592,78.57142857142857,NA,0,6.122448979591836,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-15,CPI-21NOV,579,21.428571428571427,36.734693877551024,36.734693877551024,0,5.1020408163265305,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-16,CPI-21NOV,1781,18.367346938775512,35.714285714285715,39.795918367346935,0,6.122448979591836,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-17,CPI-21NOV,711,21.428571428571427,32.6530612244898,42.857142857142854,0,3.061224489795918,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-18,CPI-21NOV,470,25.510204081632654,32.6530612244898,38.775510204081634,0,3.061224489795918,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-19,CPI-21NOV,65,25.510204081632654,32.6530612244898,38.775510204081634,0,3.061224489795918,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-20,CPI-21NOV,543,23.46938775510204,39.795918367346935,32.6530612244898,0,4.081632653061225,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-21,CPI-21NOV,148,23.46938775510204,37.755102040816325,32.6530612244898,0,6.122448979591836,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-22,CPI-21NOV,672,24.489795918367346,29.591836734693878,39.795918367346935,0,6.122448979591836,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-23,CPI-21NOV,863,23.46938775510204,28.571428571428573,41.83673469387755,0,6.122448979591836,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-24,CPI-21NOV,417,21.428571428571427,33.673469387755105,40.816326530612244,0,4.081632653061225,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-25,CPI-21NOV,337,20.408163265306122,34.69387755102041,40.816326530612244,0,4.081632653061225,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-26,CPI-21NOV,655,16.3265306122449,48.97959183673469,30.612244897959183,0,4.081632653061225,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-27,CPI-21NOV,207,21.428571428571427,43.87755102040816,30.612244897959183,0,4.081632653061225,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-28,CPI-21NOV,804,19.387755102040817,51.02040816326531,23.46938775510204,0,6.122448979591836,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-29,CPI-21NOV,694,18.367346938775512,53.06122448979592,22.448979591836736,0,6.122448979591836,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-11-30,CPI-21NOV,1238,14.285714285714286,59.183673469387756,20.408163265306122,0,6.122448979591836,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-12-01,CPI-21NOV,1784,16.3265306122449,67.34693877551021,13.265306122448981,0,3.061224489795918,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-12-02,CPI-21NOV,1159,20.408163265306122,61.224489795918366,16.3265306122449,0,2.0408163265306123,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-12-03,CPI-21NOV,827,16.3265306122449,63.265306122448976,15.306122448979592,0,5.1020408163265305,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-12-04,CPI-21NOV,2254,16.3265306122449,62.244897959183675,18.367346938775512,0,3.061224489795918,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-12-05,CPI-21NOV,418,18.367346938775512,57.142857142857146,21.428571428571427,0,3.061224489795918,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-12-06,CPI-21NOV,4220,23.46938775510204,48.97959183673469,26.53061224489796,0,1.0204081632653061,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-12-07,CPI-21NOV,1554,21.428571428571427,51.02040816326531,24.489795918367346,0,3.061224489795918,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-12-08,CPI-21NOV,2555,22.448979591836736,46.93877551020408,26.53061224489796,0,4.081632653061225,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-12-09,CPI-21NOV,8244,18.367346938775512,56.12244897959184,23.46938775510204,0,2.0408163265306123,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-12-10,CPI-21NOV,2453,16.3265306122449,56.12244897959184,25.510204081632654,0,2.0408163265306123,NA,0,0,NA,NA,NA,NA,NA,NA,NA
2021-12-13,CPI-21DEC,1010,20.408163265306115,34.69387755102042,8.163265306122447,NA,23.46938775510204,NA,NA,13.265306122448981,NA,NA,NA,NA,NA,NA,NA
2021-12-14,CPI-21DEC,1148,18.367346938775515,36.73469387755101,13.26530612244898,NA,23.46938775510204,NA,NA,8.16326530612245,NA,NA,NA,NA,NA,NA,NA
2021-12-15,CPI-21DEC,1226,19.387755102040824,34.6938775510204,14.285714285714286,NA,22.448979591836736,NA,NA,9.183673469387756,NA,NA,NA,NA,NA,NA,NA
2021-12-16,CPI-21DEC,894,22.448979591836725,25.51020408163266,17.346938775510203,NA,22.448979591836736,NA,NA,12.244897959183673,NA,NA,NA,NA,NA,NA,NA
2021-12-17,CPI-21DEC,2768,22.448979591836725,25.51020408163266,21.428571428571427,NA,22.448979591836736,NA,NA,8.16326530612245,NA,NA,NA,NA,NA,NA,NA
2021-12-18,CPI-21DEC,2650,9.183673469387756,38.775510204081634,17.34693877551021,NA,24.489795918367346,NA,NA,10.204081632653061,NA,NA,NA,NA,NA,NA,NA
2021-12-19,CPI-21DEC,1240,9.183673469387756,38.775510204081634,19.38775510204082,NA,24.489795918367346,NA,NA,8.16326530612245,NA,NA,NA,NA,NA,NA,NA
2021-12-20,CPI-21DEC,745,10.204081632653061,38.775510204081634,14.285714285714288,NA,23.46938775510204,NA,NA,13.265306122448981,NA,NA,NA,NA,NA,NA,NA
2021-12-21,CPI-21DEC,2855,17.346938775510203,34.69387755102041,15.306122448979592,NA,18.367346938775512,NA,NA,14.285714285714286,NA,NA,NA,NA,NA,NA,NA
2021-12-22,CPI-21DEC,1831,14.285714285714286,33.673469387755105,17.346938775510203,NA,22.448979591836736,NA,NA,12.244897959183673,NA,NA,NA,NA,NA,NA,NA
2021-12-23,CPI-21DEC,3576,15.306122448979592,31.632653061224488,17.346938775510203,NA,22.448979591836736,NA,NA,13.265306122448981,NA,NA,NA,NA,NA,NA,NA
2021-12-24,CPI-21DEC,7355,6.122448979591836,36.734693877551024,21.428571428571427,NA,25.510204081632654,NA,NA,10.204081632653061,NA,NA,NA,NA,NA,NA,NA
2021-12-25,CPI-21DEC,1910,11.224489795918368,39.795918367346935,20.408163265306122,NA,18.367346938775512,NA,NA,10.204081632653061,NA,NA,NA,NA,NA,NA,NA
2021-12-26,CPI-21DEC,350,14.285714285714286,36.734693877551024,20.408163265306122,NA,18.367346938775512,NA,NA,10.204081632653061,NA,NA,NA,NA,NA,NA,NA
2021-12-27,CPI-21DEC,1790,14.285714285714286,35.714285714285715,19.387755102040817,NA,18.367346938775512,NA,NA,12.244897959183673,NA,NA,NA,NA,NA,NA,NA
2021-12-28,CPI-21DEC,6739,10.204081632653061,42.857142857142854,13.265306122448978,NA,20.408163265306122,NA,NA,13.265306122448981,NA,NA,NA,NA,NA,NA,NA
2021-12-29,CPI-21DEC,2210,11.224489795918368,45.91836734693877,10.204081632653061,NA,18.367346938775512,NA,NA,14.285714285714286,NA,NA,NA,NA,NA,NA,NA
2021-12-30,CPI-21DEC,2200,17.346938775510203,41.83673469387755,11.224489795918364,NA,16.3265306122449,NA,NA,13.265306122448981,NA,NA,NA,NA,NA,NA,NA
2021-12-31,CPI-21DEC,1968,12.244897959183673,45.91836734693877,11.224489795918364,NA,17.346938775510203,NA,NA,13.265306122448981,NA,NA,NA,NA,NA,NA,NA
