date,contract_preamble,expiry_date,mean,median,mode,skewness,kurtosis,variance
2022-08-14,ACPI-22,2023-01-11,7.110404062422419,7.5,7.5,-0.4090942995075003,0.6440748933394262,1.7731841717800874
2022-08-14,ACPI-23,2024-01-09,5.596405523308217,5,4.5,0.5795743189979861,-0.6140061807743691,1.8924256996313167
2022-08-14,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-15,ACPI-22,2023-01-11,7.110404062422419,7.5,7.5,-0.4090942995075003,0.6440748933394262,1.7731841717800874
2022-08-15,ACPI-23,2024-01-09,5.596405523308217,5,4.5,0.5795743189979861,-0.6140061807743691,1.8924256996313167
2022-08-15,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-16,ACPI-22,2023-01-11,7.094860869095705,7.5,7.5,-0.4090942995075007,0.4802202566324536,1.8376293972873556
2022-08-16,ACPI-23,2024-01-09,5.008887562602174,4.5,3.5,0.46240362170191673,-0.19393720711332563,2.248571658660735
2022-08-16,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-17,ACPI-22,2023-01-11,7.0910327524501,7.5,7.5,-0.41297077175305597,0.4764740242386072,1.8372420857744722
2022-08-17,ACPI-23,2024-01-09,5.025243056485524,4.5,3.5,0.4624036217019174,-0.3006811014267856,2.312249468871693
2022-08-17,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-18,ACPI-22,2023-01-11,7.083985896619095,7.5,7.5,-0.4313341951989713,0.5900190873406954,1.7392935891674437
2022-08-18,ACPI-23,2024-01-09,5.025243056485524,4.5,3.5,0.4624036217019174,-0.3006811014267856,2.312249468871693
2022-08-18,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-19,ACPI-22,2023-01-11,7.064136173693289,7.5,7.5,-0.44716016636594247,0.5348704545946688,1.7533104840937113
2022-08-19,ACPI-23,2024-01-09,5.025243056485524,4.5,3.5,0.4624036217019174,-0.3006811014267856,2.312249468871693
2022-08-19,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-20,ACPI-22,2023-01-11,7.064136173693289,7.5,7.5,-0.44716016636594247,0.5348704545946688,1.7533104840937113
2022-08-20,ACPI-23,2024-01-09,5.025243056485524,4.5,3.5,0.4624036217019174,-0.3006811014267856,2.312249468871693
2022-08-20,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-21,ACPI-22,2023-01-11,7.090361445783133,7.5,7.5,-0.41463414634146317,0.5205630016037959,1.808099869356946
2022-08-21,ACPI-23,2024-01-09,5.025243056485524,4.5,3.5,0.4624036217019174,-0.3006811014267856,2.312249468871693
2022-08-21,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-22,ACPI-22,2023-01-11,7.100679436941862,7.5,7.5,-0.4133704735376046,0.6270748355134335,1.7553443862489289
2022-08-22,ACPI-23,2024-01-09,5.025243056485524,4.5,3.5,0.4624036217019174,-0.3006811014267856,2.312249468871693
2022-08-22,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-23,ACPI-22,2023-01-11,7.072166667860675,7.5,7.5,-0.4499794770531256,0.6610129023377005,1.6601569254701656
2022-08-23,ACPI-23,2024-01-09,5.025243056485524,4.5,3.5,0.4624036217019174,-0.3006811014267856,2.312249468871693
2022-08-23,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-24,ACPI-22,2023-01-11,7.136590748139007,7.5,7.5,-0.41414561077399126,0.7208415480576833,1.4094479819669938
2022-08-24,ACPI-23,2024-01-09,5.025243056485524,4.5,3.5,0.4624036217019174,-0.3006811014267856,2.312249468871693
2022-08-24,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-25,ACPI-22,2023-01-11,7.163346502447656,7.5,7.5,-0.38543607231917415,0.7558327748905493,1.3879181696809146
2022-08-25,ACPI-23,2024-01-09,5.025243056485524,4.5,3.5,0.4624036217019174,-0.3006811014267856,2.312249468871693
2022-08-25,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-26,ACPI-22,2023-01-11,7.093406593406594,7.5,7.5,-0.46835443037974617,0.7968478463078079,1.3401763072092743
2022-08-26,ACPI-23,2024-01-09,5.05330937642872,4.5,3.5,0.4624036217019168,-0.4670977702572574,2.420274972925848
2022-08-26,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-27,ACPI-22,2023-01-11,7.02587789061544,7.5,7.5,-0.5233736024611687,0.46284806532868794,1.3918728528245239
2022-08-27,ACPI-23,2024-01-09,5.05330937642872,4.5,3.5,0.4624036217019168,-0.4670977702572574,2.420274972925848
2022-08-27,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-28,ACPI-22,2023-01-11,7.044153723982296,7.5,7.5,-0.513716283461352,0.6857870763811609,1.3467280590041626
2022-08-28,ACPI-23,2024-01-09,5.05330937642872,4.5,3.5,0.4624036217019168,-0.4670977702572574,2.420274972925848
2022-08-28,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-29,ACPI-22,2023-01-11,7.044153723982296,7.5,7.5,-0.513716283461352,0.6857870763811609,1.3467280590041626
2022-08-29,ACPI-23,2024-01-09,5.05330937642872,4.5,3.5,0.4624036217019168,-0.4670977702572574,2.420274972925848
2022-08-29,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-30,ACPI-22,2023-01-11,7.121441193795405,7.5,7.5,-0.47139364303178605,0.7732863585946057,1.1231373692592854
2022-08-30,ACPI-23,2024-01-09,5.05330937642872,4.5,3.5,0.4624036217019168,-0.4670977702572574,2.420274972925848
2022-08-30,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-08-31,ACPI-22,2023-01-11,7.1477272727272725,7.5,7.5,-0.4366197183098594,0.7340455697788002,1.1372675619834711
2022-08-31,ACPI-23,2024-01-09,5.107742859623836,4.5,3.5,0.5049865327218459,-0.5247608433202364,2.4175749691052686
2022-08-31,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-01,ACPI-22,2023-01-11,7.1477272727272725,7.5,7.5,-0.4366197183098594,0.7340455697788002,1.1372675619834711
2022-09-01,ACPI-23,2024-01-09,5.107742859623836,4.5,3.5,0.5049865327218459,-0.5247608433202364,2.4175749691052686
2022-09-01,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-02,ACPI-22,2023-01-11,7.111747851002866,7.5,7.5,-0.48429920857799275,0.7893661034297428,1.1175779110422506
2022-09-02,ACPI-23,2024-01-09,5.107742859623836,4.5,3.5,0.5049865327218459,-0.5247608433202364,2.4175749691052686
2022-09-02,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-03,ACPI-22,2023-01-11,7.093162047339673,7.5,7.5,-0.49888365169932924,0.64299027071080594,1.1343008046125997
2022-09-03,ACPI-23,2024-01-09,5.107742859623836,4.5,3.5,0.5049865327218459,-0.5247608433202364,2.4175749691052686
2022-09-03,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-04,ACPI-22,2023-01-11,7.068282692561789,7.5,7.5,-0.5247725432179191,0.473874936417936,1.1421397264446793
2022-09-04,ACPI-23,2024-01-09,5.107742859623836,4.5,3.5,0.5049865327218459,-0.5247608433202364,2.4175749691052686
2022-09-04,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-05,ACPI-22,2023-01-11,7.0108441848247205,7.5,7.5,-0.5512736406714631,0.1156716066671124,1.243464349540991
2022-09-05,ACPI-23,2024-01-09,5.107742859623836,4.5,3.5,0.5049865327218459,-0.5247608433202364,2.4175749691052686
2022-09-05,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-06,ACPI-22,2023-01-11,6.9850359567335145,7.5,6.5,-0.5528937992045726,-0.05147780403044022,1.2987457440233192
2022-09-06,ACPI-23,2024-01-09,5.107742859623836,4.5,3.5,0.5049865327218459,-0.5247608433202364,2.4175749691052686
2022-09-06,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-07,ACPI-22,2023-01-11,6.938296967147495,6.5,6.5,0.4666727622467058,-0.18934361908524888,1.3027824087585926
2022-09-07,ACPI-23,2024-01-09,5.107742859623836,4.5,3.5,0.5049865327218459,-0.5247608433202364,2.4175749691052686
2022-09-07,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-08,ACPI-22,2023-01-11,6.81809195040995,6.5,6.5,0.3475126696235661,0.004696871046284912,1.399951080922253
2022-09-08,ACPI-23,2024-01-09,5.107742859623836,4.5,3.5,0.5049865327218459,-0.5247608433202364,2.4175749691052686
2022-09-08,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-09,ACPI-22,2023-01-11,6.788103232159573,6.5,6.5,0.28976852989157303,-0.03615408608533377,1.6270786624015279
2022-09-09,ACPI-23,2024-01-09,5.150943396226415,4.5,3.5,0.5036496350364963,-0.8512353340561503,2.684763260946956
2022-09-09,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-10,ACPI-22,2023-01-11,6.722496355878922,6.5,6.5,0.22366654953058251,-0.23880897574082383,1.6716191656314086
2022-09-10,ACPI-23,2024-01-09,5.150943396226415,4.5,3.5,0.5036496350364963,-0.8512353340561503,2.684763260946956
2022-09-10,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-11,ACPI-22,2023-01-11,6.6846354733231985,6.5,6.5,0.1861162156789687,-0.32401550812975133,1.6441508982775963
2022-09-11,ACPI-23,2024-01-09,5.150943396226415,4.5,3.5,0.5036496350364963,-0.8512353340561503,2.684763260946956
2022-09-11,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-12,ACPI-22,2023-01-11,6.628227190014162,6.5,6.5,0.1346265801929152,-0.4995527787201097,1.5320061137655563
2022-09-12,ACPI-23,2024-01-09,5.086538461538462,4.5,3.5,0.4728682170542637,-0.7740499536032419,2.516549556213018
2022-09-12,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-13,ACPI-22,2023-01-11,7.027854061931996,7.5,6.5,-0.5517314545497767,0.32221437462709934,1.1098394817966672
2022-09-13,ACPI-23,2024-01-09,5.086538461538462,4.5,3.5,0.4728682170542637,-0.7740499536032419,2.516549556213018
2022-09-13,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-14,ACPI-22,2023-01-11,7.07873389718227,7.5,6.5,-0.5254561955887173,0.6965546229379029,1.0013012140001973
2022-09-14,ACPI-23,2024-01-09,3.8860054935856376,3.5,3.5,0.26324983415928105,-0.3280395076221052,3.683673728076591
2022-09-14,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-15,ACPI-22,2023-01-11,7.098362158354409,7.5,7.5,-0.4958474460117057,0.6227547226673158,1.0534080808475377
2022-09-15,ACPI-23,2024-01-09,3.880590205214852,3.5,3.5,0.2632498341592812,-0.28491483169500587,3.6340563099506524
2022-09-15,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-16,ACPI-22,2023-01-11,7.113163203577808,7.5,7.5,-0.48036174489630135,0.6278424660572517,1.0703896544287708
2022-09-16,ACPI-23,2024-01-09,3.8683585067839616,3.5,3.5,0.2632498341592812,-0.18253879826913133,3.521767885403694
2022-09-16,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-17,ACPI-22,2023-01-11,7.132306404130017,7.5,7.5,-0.4844072209169656,0.8508536242315836,1.011730557824223
2022-09-17,ACPI-23,2024-01-09,3.8683585067839616,3.5,3.5,0.2632498341592812,-0.18253879826913133,3.521767885403694
2022-09-17,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-18,ACPI-22,2023-01-11,7.132306404130017,7.5,7.5,-0.4844072209169656,0.8508536242315836,1.011730557824223
2022-09-18,ACPI-23,2024-01-09,3.8683585067839616,3.5,3.5,0.2632498341592812,-0.18253879826913133,3.521767885403694
2022-09-18,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-19,ACPI-22,2023-01-11,7.170867789492735,7.5,7.5,-0.45241014857148487,1.1817987601607083,0.9504336551161868
2022-09-19,ACPI-23,2024-01-09,3.8683585067839616,3.5,3.5,0.2632498341592812,-0.18253879826913133,3.521767885403694
2022-09-19,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-20,ACPI-22,2023-01-11,7.167967586620659,7.5,7.5,-0.45538836201800703,1.1655863821843182,0.9505123378866416
2022-09-20,ACPI-23,2024-01-09,3.9228511214812585,3.5,3.5,0.29879800021274333,-0.26702523817717516,3.5844815896069764
2022-09-20,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-21,ACPI-22,2023-01-11,7.161374139144592,7.5,7.5,-0.4553883620180083,1.0839814829207741,0.9671547506633708
2022-09-21,ACPI-23,2024-01-09,3.927614553204445,3.5,3.5,0.2987980002127433,-0.3013046470283678,3.622823979304112
2022-09-21,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-22,ACPI-22,2023-01-11,7.140702233072201,7.5,7.5,-0.4805579610625087,0.9917496298298136,0.9646834990024401
2022-09-22,ACPI-23,2024-01-09,3.9341352841172528,3.5,3.5,0.29879800021274344,-0.3469122110231062,3.6752378528022205
2022-09-22,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-23,ACPI-22,2023-01-11,7.193222905888043,7.5,7.5,-0.39410636822860545,0.7462445518025129,1.0246760309582976
2022-09-23,ACPI-23,2024-01-09,3.9341352841172528,3.5,3.5,0.29879800021274344,-0.3469122110231062,3.6752378528022205
2022-09-23,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-24,ACPI-22,2023-01-11,7.071362331462927,7.5,7.5,-0.5016288839364823,0.3571824481441612,1.1567093730615858
2022-09-24,ACPI-23,2024-01-09,3.967333899097881,3.5,3.5,0.32020212436836126,-0.33549788189413343,3.5888275757492862
2022-09-24,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-25,ACPI-22,2023-01-11,7.1484718179082165,7.5,7.5,-0.45146698578518657,1.0019407530977524,1.0623053357135352
2022-09-25,ACPI-23,2024-01-09,3.967333899097881,3.5,3.5,0.32020212436836126,-0.33549788189413343,3.5888275757492862
2022-09-25,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-26,ACPI-22,2023-01-11,7.060925959355808,7.5,7.5,-0.5166840427391111,1.1229293600263972,1.2719002957594836
2022-09-26,ACPI-23,2024-01-09,3.967333899097881,3.5,3.5,0.32020212436836126,-0.33549788189413343,3.5888275757492862
2022-09-26,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-27,ACPI-22,2023-01-11,7.087626155873865,7.5,7.5,-0.4782879686717261,1.0518634870083785,1.2972540774306105
2022-09-27,ACPI-23,2024-01-09,3.967333899097881,3.5,3.5,0.32020212436836126,-0.33549788189413343,3.5888275757492862
2022-09-27,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-28,ACPI-22,2023-01-11,7.070363001163241,7.5,6.5,-0.5068082977584121,0.9419526877785898,1.207566930410558
2022-09-28,ACPI-23,2024-01-09,3.967333899097881,3.5,3.5,0.32020212436836126,-0.33549788189413343,3.5888275757492862
2022-09-28,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-29,ACPI-22,2023-01-11,7.06457728592261,7.5,6.5,-0.5110738507086394,0.8958806192628441,1.2121700695814186
2022-09-29,ACPI-23,2024-01-09,3.967333899097881,3.5,3.5,0.32020212436836126,-0.33549788189413343,3.5888275757492862
2022-09-29,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-09-30,ACPI-22,2023-01-11,7.155964959253046,7.5,6.5,-0.4106187838866822,1.0663396604163795,1.2074635291320681
2022-09-30,ACPI-23,2024-01-09,4.055206141438846,3.5,3.5,0.36389076522242564,-0.5323405952120059,3.8409219227835387
2022-09-30,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-01,ACPI-22,2023-01-11,7.095694632360185,7.5,6.5,-0.4787543222429318,0.9917953897276521,1.2002015220119153
2022-10-01,ACPI-23,2024-01-09,4.055206141438846,3.5,3.5,0.36389076522242564,-0.5323405952120059,3.8409219227835387
2022-10-01,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-02,ACPI-22,2023-01-11,7.095694632360185,7.5,6.5,-0.4787543222429318,0.9917953897276521,1.2002015220119153
2022-10-02,ACPI-23,2024-01-09,4.055206141438846,3.5,3.5,0.36389076522242564,-0.5323405952120059,3.8409219227835387
2022-10-02,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-03,ACPI-22,2023-01-11,7.13974489464452,7.5,7.5,-0.44018575359864565,1.1902799880389443,1.2077219437135134
2022-10-03,ACPI-23,2024-01-09,4.055206141438846,3.5,3.5,0.36389076522242564,-0.5323405952120059,3.8409219227835387
2022-10-03,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-04,ACPI-22,2023-01-11,7.145915951896546,7.5,7.5,-0.4117392023454223,0.7104107386123686,1.2574795169716988
2022-10-04,ACPI-23,2024-01-09,4.055206141438846,3.5,3.5,0.36389076522242564,-0.5323405952120059,3.8409219227835387
2022-10-04,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-05,ACPI-22,2023-01-11,7.1626976228389445,7.5,7.5,-0.412898004646832,1.027559695815734,1.1985493879811555
2022-10-05,ACPI-23,2024-01-09,4.055206141438846,3.5,3.5,0.36389076522242564,-0.5323405952120059,3.8409219227835387
2022-10-05,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-06,ACPI-22,2023-01-11,7.138376383763838,7.5,7.5,-0.44545454545454427,1.069303662697994,1.1902615705123842
2022-10-06,ACPI-23,2024-01-09,4.055206141438846,3.5,3.5,0.36389076522242564,-0.5323405952120059,3.8409219227835387
2022-10-06,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-07,ACPI-22,2023-01-11,7.2056148234244155,7.5,7.5,-0.38699016742323705,1.7696179628574376,1.1280897053765135
2022-10-07,ACPI-23,2024-01-09,4.055206141438846,3.5,3.5,0.36389076522242564,-0.5323405952120059,3.8409219227835387
2022-10-07,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-08,ACPI-22,2023-01-11,7.22758496023138,7.5,7.5,-0.3616510679145683,1.836720662721265,1.1472289470478472
2022-10-08,ACPI-23,2024-01-09,4.055206141438846,3.5,3.5,0.36389076522242564,-0.5323405952120059,3.8409219227835387
2022-10-08,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-09,ACPI-22,2023-01-11,7.276618060006417,7.5,7.5,-0.3045899684918679,1.9934127306429783,1.1202201766658961
2022-10-09,ACPI-23,2024-01-09,4.055293771167722,3.5,3.5,0.3638907652224262,-0.5327726398921206,3.84147948592645
2022-10-09,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-10,ACPI-22,2023-01-11,7.299970670186244,7.5,7.5,-0.27214684756584195,2.006524410947974,1.1290746435157704
2022-10-10,ACPI-23,2024-01-09,4.055293771167722,3.5,3.5,0.3638907652224262,-0.5327726398921206,3.84147948592645
2022-10-10,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-11,ACPI-22,2023-01-11,7.3145078820860645,7.5,7.5,-0.2540328134266898,2.078686130203719,1.1377517187463828
2022-10-11,ACPI-23,2024-01-09,4.049308084486526,3.5,3.5,0.36389076522242614,-0.5028987511998535,3.803358953153869
2022-10-11,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-12,ACPI-22,2023-01-11,7.324796313261321,7.5,7.5,-0.24938271604938367,2.3095305425879644,1.0997432971106542
2022-10-12,ACPI-23,2024-01-09,4.049308084486526,3.5,3.5,0.36389076522242614,-0.5028987511998535,3.803358953153869
2022-10-12,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-13,ACPI-22,2023-01-11,7.492875023830465,7.5,7.5,-0.011962423053806003,4.537871620576482,0.9548373111249798
2022-10-13,ACPI-23,2024-01-09,4.0686468181176805,3.5,3.5,0.3794012427038218,-0.4635835690856833,3.697524103709009
2022-10-13,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-14,ACPI-22,2023-01-11,7.481608527223172,7.5,7.5,-0.034348561759727614,5.354781055340094,0.8716712388373108
2022-10-14,ACPI-23,2024-01-09,4.0686468181176805,3.5,3.5,0.3794012427038218,-0.4635835690856833,3.697524103709009
2022-10-14,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-15,ACPI-22,2023-01-11,7.40721407953108,7.5,7.5,-0.17018309300510573,4.421681074379741,0.91637592312721
2022-10-15,ACPI-23,2024-01-09,4.0686468181176805,3.5,3.5,0.3794012427038218,-0.4635835690856833,3.697524103709009
2022-10-15,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-16,ACPI-22,2023-01-11,7.408550575044394,7.5,7.5,-0.1729292705037848,4.697508409635979,0.8902423182281486
2022-10-16,ACPI-23,2024-01-09,4.0686468181176805,3.5,3.5,0.3794012427038218,-0.4635835690856833,3.697524103709009
2022-10-16,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-17,ACPI-22,2023-01-11,7.468620300055879,7.5,7.5,-0.05547723393642919,4.423687625153832,0.9205585310625414
2022-10-17,ACPI-23,2024-01-09,4.0686468181176805,3.5,3.5,0.3794012427038218,-0.4635835690856833,3.697524103709009
2022-10-17,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-18,ACPI-22,2023-01-11,7.463712683284469,7.5,7.5,-0.07518979190110615,6.46550589828785,0.80216269734201
2022-10-18,ACPI-23,2024-01-09,4.0686468181176805,3.5,3.5,0.3794012427038218,-0.4635835690856833,3.697524103709009
2022-10-18,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-19,ACPI-22,2023-01-11,7.45898082368629,7.5,7.5,-0.08510852604199544,6.467380054157669,0.8075285373774156
2022-10-19,ACPI-23,2024-01-09,4.0686468181176805,3.5,3.5,0.3794012427038218,-0.4635835690856833,3.697524103709009
2022-10-19,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-20,ACPI-22,2023-01-11,7.570944063302789,7.5,7.5,0.1542216351359772,8.13569188527564,0.7765878045032241
2022-10-20,ACPI-23,2024-01-09,4.0686468181176805,3.5,3.5,0.3794012427038218,-0.4635835690856833,3.697524103709009
2022-10-20,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-21,ACPI-22,2023-01-11,7.627116806969914,7.5,7.5,0.2539374036592714,7.795897044935829,0.7818691578168512
2022-10-21,ACPI-23,2024-01-09,4.0686468181176805,3.5,3.5,0.3794012427038218,-0.4635835690856833,3.697524103709009
2022-10-21,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-22,ACPI-22,2023-01-11,7.55738666607214,7.5,7.5,0.12456747404844208,7.932892071461724,0.778600095790035
2022-10-22,ACPI-23,2024-01-09,4.0686468181176805,3.5,3.5,0.3794012427038218,-0.4635835690856833,3.697524103709009
2022-10-22,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-23,ACPI-22,2023-01-11,7.588497546968672,7.5,7.5,0.19472297843697473,8.594378408629188,0.78329299647778
2022-10-23,ACPI-23,2024-01-09,4.0686468181176805,3.5,3.5,0.3794012427038218,-0.4635835690856833,3.697524103709009
2022-10-23,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-24,ACPI-22,2023-01-11,7.639433490673286,7.5,7.5,0.29453273580096395,8.810461179546277,0.7611660198897674
2022-10-24,ACPI-23,2024-01-09,4.0686468181176805,3.5,3.5,0.3794012427038218,-0.4635835690856833,3.697524103709009
2022-10-24,ACPI-24,2025-01-13,3.590435486179148,3.5,3.5,0.5803882089051415,14.126575263609212,0.3541977176843799
2022-10-25,ACPI-22,2023-01-11,7.58239067617682,7.5,7.5,0.16485773420890437,7.1273963824879605,0.7848028064275809
